,O_Create Offer,O_Created,O_Sent (online only),O_Cancelled,O_Sent (mail and online),O_Returned,O_Accepted,O_Refused
Offer_1954333081,1,1,0,0,1,1,1,0
Offer_1831013985,1,1,0,0,1,1,1,0
Offer_1641717251,1,1,0,0,1,1,1,0
Offer_695431836,1,1,0,1,1,1,1,1
Offer_1449641014,1,1,0,1,1,1,1,1
Offer_3935539,1,1,0,1,1,1,1,1
Offer_748310710,1,1,0,1,1,1,1,1
Offer_696354482,1,1,1,1,1,1,0,1
Offer_911103506,1,1,1,1,1,1,0,1
Offer_3384840,1,1,1,1,1,1,0,1
Offer_211524087,1,1,1,1,1,1,0,1
Offer_870714855,1,1,0,1,1,1,1,1
Offer_521156729,1,1,0,1,1,1,1,1
Offer_1165772079,1,1,0,1,1,1,1,1
Offer_950980885,1,1,0,1,1,1,1,1
Offer_1630936404,1,1,0,1,1,1,1,1
Offer_1989363963,1,1,0,1,1,1,1,1
Offer_11714527,1,1,0,1,1,1,1,1
Offer_211422240,1,1,0,1,1,1,1,1
Offer_879771456,1,1,0,1,1,1,1,1
Offer_557397705,1,1,0,1,1,1,1,1
Offer_231129156,1,1,0,1,1,1,1,1
Offer_951313066,1,1,0,1,1,1,1,1
Offer_338096142,1,1,0,0,1,1,1,0
Offer_519048723,1,1,0,0,1,1,1,0
Offer_767797717,1,1,0,0,1,1,1,0
Offer_948865951,1,1,0,0,1,1,1,0
Offer_2118743407,1,1,0,0,1,1,1,0
Offer_1412214392,1,1,0,0,1,1,1,0
Offer_1284897619,1,1,0,0,1,1,1,0
Offer_1843219965,1,1,0,0,1,1,1,0
Offer_869697289,1,1,0,0,1,1,1,0
Offer_553545553,1,1,0,0,1,1,1,0
Offer_773309295,1,1,0,1,1,1,1,1
Offer_954385581,1,1,0,1,1,1,1,1
Offer_2115340112,1,1,0,1,1,1,1,1
Offer_338578289,1,1,0,1,1,1,1,1
Offer_1531188541,1,1,0,0,1,1,1,0
Offer_1847124894,1,1,0,0,1,1,1,0
Offer_2117166516,1,1,0,0,1,1,1,0
Offer_1956045088,1,1,0,0,1,1,1,0
Offer_1521463414,1,1,0,0,1,1,1,0
Offer_1306564586,1,1,0,0,1,1,1,0
Offer_1636116626,1,1,0,0,1,1,1,0
Offer_1446191476,1,1,0,0,1,1,1,0
Offer_7188240,1,1,0,0,1,1,1,0
Offer_1825552482,1,1,0,0,1,1,1,0
Offer_2146702784,1,1,0,1,1,1,1,1
Offer_1823890948,1,1,0,1,1,1,1,1
Offer_285907985,1,1,0,1,1,1,1,1
Offer_96784676,1,1,0,1,1,1,1,1
Offer_680767997,1,1,0,1,1,1,1,1
Offer_1065324841,1,1,0,1,1,1,1,1
Offer_19104647,1,1,0,1,1,1,1,1
Offer_911828450,1,1,0,1,1,1,1,1
Offer_715837360,1,1,0,1,1,1,1,1
Offer_1040083883,1,1,0,0,1,1,1,0
Offer_16475167,1,1,0,0,1,1,1,0
Offer_341236489,1,1,0,0,1,1,1,0
Offer_1540817931,1,1,0,0,1,1,1,0
Offer_1797918456,1,1,0,0,1,1,1,0
Offer_1179674128,1,1,0,1,1,1,1,1
Offer_1098651014,1,1,0,1,1,1,1,1
Offer_752586346,1,1,0,1,1,1,1,1
Offer_1098727348,1,1,0,1,1,1,1,1
Offer_12106654,1,1,0,1,1,1,1,1
Offer_336616469,1,1,0,1,1,1,1,1
Offer_1540788101,1,1,0,1,1,1,1,1
Offer_719442060,1,1,0,1,1,1,1,1
Offer_1919825733,1,1,0,1,1,1,1,1
Offer_1098139908,1,1,0,1,1,1,1,1
Offer_2114920296,1,1,0,1,1,1,1,1
Offer_1765402929,1,1,0,1,1,1,1,1
Offer_1416060384,1,1,0,0,1,1,1,0
Offer_1066456496,1,1,0,0,1,1,1,0
Offer_2113871170,1,1,0,0,1,1,1,0
Offer_1250951917,1,1,0,0,1,1,1,0
Offer_319939414,1,1,0,0,1,1,1,0
Offer_1680548540,1,1,0,1,1,1,0,1
Offer_902430103,1,1,0,1,1,1,0,1
Offer_679228672,1,1,0,1,1,1,0,1
Offer_1416036566,1,1,0,1,1,1,1,1
Offer_1058020454,1,1,0,1,1,1,1,1
Offer_2114072102,1,1,0,1,1,1,1,1
Offer_1976897257,1,1,0,1,1,1,1,1
Offer_1532496998,1,1,0,0,1,1,1,0
Offer_1688016336,1,1,0,0,1,1,1,0
Offer_2146433571,1,1,0,0,1,1,1,0
Offer_1830081147,1,1,0,0,1,1,1,0
Offer_1497611313,1,1,0,0,1,1,1,0
Offer_1181639387,1,1,0,1,1,1,1,1
Offer_241999854,1,1,0,1,1,1,1,1
Offer_1071684136,1,1,0,1,1,1,1,1
Offer_16087327,1,1,0,1,1,1,1,1
Offer_422734782,1,1,0,1,1,1,1,1
Offer_2127986125,1,1,0,1,1,1,1,1
Offer_1986249936,1,1,0,1,1,1,1,1
Offer_1582310828,1,1,0,1,1,1,1,1
Offer_1898212847,1,1,0,1,1,1,1,1
Offer_680722171,1,1,0,1,1,1,1,1
Offer_929657330,1,1,0,1,1,1,1,1
Offer_251227964,1,1,0,1,1,1,1,1
Offer_499756803,1,1,0,1,1,1,1,1
Offer_755018713,1,1,0,1,1,1,1,1
Offer_1104585748,1,1,0,1,1,1,1,1
Offer_101136770,1,1,0,1,1,1,1,1
Offer_459648443,1,1,0,1,1,1,1,1
Offer_903270517,1,1,0,1,1,1,1,1
Offer_519804240,1,1,0,1,1,1,1,1
Offer_1467667499,1,1,0,1,1,1,1,1
Offer_1219525353,1,1,0,0,1,1,1,0
Offer_1126468132,1,1,0,0,1,1,1,0
Offer_903042869,1,1,0,0,1,1,1,0
Offer_814376645,1,1,0,0,1,1,1,0
Offer_456094451,1,1,0,0,1,1,1,0
Offer_897384831,1,1,0,0,1,1,1,0
Offer_43427284,1,1,0,0,1,1,1,0
Offer_534965842,1,1,0,0,1,1,1,0
Offer_1230035359,1,1,0,0,1,1,1,0
Offer_325432427,1,1,0,0,1,1,1,0
Offer_548751540,1,1,0,1,1,1,1,1
Offer_1041578117,1,1,0,1,1,1,1,1
Offer_1265041716,1,1,0,1,1,1,1,1
Offer_2101663436,1,1,0,1,1,1,1,1
Offer_1405671150,1,1,0,1,1,1,1,1
Offer_1536315558,1,1,0,1,1,1,1,1
Offer_2124708018,1,1,0,1,1,1,1,1
Offer_365389898,1,1,0,1,1,1,1,1
Offer_546685768,1,1,0,1,1,1,1,1
Offer_1043712127,1,1,0,1,1,1,1,1
Offer_1267536988,1,1,0,1,1,1,1,1
Offer_2096944123,1,1,0,1,1,1,1,1
Offer_331889649,1,1,0,1,1,1,1,1
Offer_1835986697,1,1,0,1,1,1,1,1
Offer_2126181534,1,1,0,1,1,1,1,1
Offer_2133615255,1,1,0,1,1,1,1,1
Offer_1980136098,1,1,0,1,1,1,1,1
Offer_1800773766,1,1,0,1,1,1,1,1
Offer_1619532540,1,1,0,1,1,1,1,1
Offer_1630113760,1,1,0,1,1,1,1,1
Offer_935011034,1,1,0,1,1,1,1,1
Offer_240042709,1,1,1,0,1,1,0,0
Offer_1565512588,1,1,1,0,1,1,0,0
Offer_2131885307,1,1,1,0,1,1,0,0
Offer_1835546872,1,1,1,0,1,1,0,0
Offer_576162610,1,1,1,0,1,1,0,0
Offer_394928232,1,1,0,1,1,1,1,1
Offer_684490740,1,1,0,1,1,1,1,1
Offer_1080750210,1,1,0,1,1,1,1,1
Offer_254876219,1,1,0,1,1,1,1,1
Offer_646693034,1,1,0,1,1,1,1,1
Offer_1109141820,1,1,0,0,1,1,1,0
Offer_894298390,1,1,0,0,1,1,1,0
Offer_1757930329,1,1,0,0,1,1,1,0
Offer_1543119347,1,1,0,0,1,1,1,0
Offer_316976154,1,1,0,0,1,1,1,0
Offer_34669645,1,1,0,0,1,1,1,0
Offer_1463690592,1,1,0,0,1,1,1,0
Offer_683323682,1,1,0,0,1,1,1,0
Offer_756240772,1,1,0,0,1,1,1,0
Offer_1114416171,1,1,0,0,1,1,1,0
Offer_819356502,1,1,0,1,1,1,1,1
Offer_596022945,1,1,0,1,1,1,1,1
Offer_1552373658,1,1,0,1,1,1,1,1
Offer_183448936,1,1,0,1,1,1,1,1
Offer_1107174863,1,1,0,0,1,1,1,0
Offer_1895072714,1,1,0,0,1,1,1,0
Offer_1589644909,1,1,0,0,1,1,1,0
Offer_1770853971,1,1,0,0,1,1,1,0
Offer_1148037628,1,1,0,0,1,1,1,0
Offer_1337607048,1,1,0,0,1,1,1,0
Offer_2096134095,1,1,0,0,1,1,1,0
Offer_1264706878,1,1,0,0,1,1,1,0
Offer_611771219,1,1,0,0,1,1,1,0
Offer_1981007558,1,1,0,0,1,1,1,0
Offer_389004275,1,1,0,0,1,1,1,0
Offer_738782994,1,1,0,0,1,1,1,0
Offer_1084780763,1,1,0,0,1,1,1,0
Offer_1303334247,1,1,0,0,1,1,1,0
Offer_2083202877,1,1,0,0,1,1,1,0
Offer_1468130863,1,1,0,0,1,1,1,0
Offer_1781644989,1,1,0,0,1,1,1,0
Offer_2030115426,1,1,0,0,1,1,1,0
Offer_2085497404,1,1,0,0,1,1,1,0
Offer_1851321141,1,1,0,0,1,1,1,0
Offer_1779735768,1,1,0,1,1,1,1,1
Offer_1421265697,1,1,0,1,1,1,1,1
Offer_203616470,1,1,0,1,1,1,1,1
Offer_1126237851,1,1,0,1,1,1,1,1
Offer_225738700,1,1,0,1,1,1,1,1
Offer_696351635,1,1,1,0,1,1,0,0
Offer_1785017452,1,1,1,0,1,1,0,0
Offer_1460247208,1,1,1,0,1,1,0,0
Offer_1217126277,1,1,1,0,1,1,0,0
Offer_1566615421,1,1,1,0,1,1,0,0
Offer_636101121,1,1,1,0,1,1,0,0
Offer_918304361,1,1,1,0,1,1,0,0
Offer_13247017,1,1,1,0,1,1,0,0
Offer_133968340,1,1,1,0,1,1,0,0
Offer_809925833,1,1,1,0,1,1,0,0
Offer_1134362348,1,1,1,0,1,1,0,0
Offer_379329475,1,1,1,0,1,1,0,0
Offer_703632824,1,1,1,0,1,1,0,0
Offer_386826283,1,1,1,0,1,1,0,0
Offer_129450722,1,1,1,0,1,1,0,0
Offer_1085799704,1,1,1,0,1,1,0,0
Offer_828920759,1,1,0,0,1,1,1,0
Offer_1146426515,1,1,0,0,1,1,1,0
Offer_956715650,1,1,0,0,1,1,1,0
Offer_497541422,1,1,0,0,1,1,1,0
Offer_172950609,1,1,0,0,1,1,1,0
Offer_893453325,1,1,0,1,1,1,1,1
Offer_62952596,1,1,0,1,1,1,1,1
Offer_1271695914,1,1,0,1,1,1,1,1
Offer_451062487,1,1,0,1,1,1,1,1
Offer_932278901,1,1,0,1,1,1,1,1
Offer_582312466,1,1,0,0,1,1,1,0
Offer_1311410224,1,1,0,0,1,1,1,0
Offer_961838681,1,1,0,0,1,1,1,0
Offer_2132798885,1,1,0,0,1,1,1,0
Offer_2014551939,1,1,0,0,1,1,1,0
Offer_1255580244,1,1,0,1,1,1,1,1
Offer_1904602977,1,1,0,1,1,1,1,1
Offer_346296183,1,1,0,1,1,1,1,1
Offer_562123338,1,1,0,1,1,1,1,1
Offer_1380835657,1,1,0,1,1,1,1,1
Offer_1031122774,1,1,0,1,1,1,1,1
Offer_2063291034,1,1,0,1,1,1,1,1
Offer_870837540,1,1,0,1,1,1,1,1
Offer_1532104591,1,1,0,0,1,1,1,0
Offer_1831866002,1,1,0,0,1,1,1,0
Offer_1975686184,1,1,0,0,1,1,1,0
Offer_2031685124,1,1,0,0,1,1,1,0
Offer_1938774985,1,1,0,0,1,1,1,0
Offer_1643993270,1,1,1,0,1,1,0,0
Offer_847647173,1,1,1,0,1,1,0,0
Offer_83328910,1,1,1,0,1,1,0,0
Offer_1278318640,1,1,1,0,1,1,0,0
Offer_672654911,1,1,1,0,1,1,0,0
Offer_895897768,1,1,0,0,1,1,1,0
Offer_2046280464,1,1,0,0,1,1,1,0
Offer_1890793367,1,1,0,0,1,1,1,0
Offer_651453118,1,1,0,0,1,1,1,0
Offer_1755529529,1,1,0,0,1,1,1,0
Offer_47965251,1,1,0,0,1,1,1,0
Offer_335320075,1,1,0,0,1,1,1,0
Offer_1114222863,1,1,0,0,1,1,1,0
Offer_890996482,1,1,0,0,1,1,1,0
Offer_1493363322,1,1,0,0,1,1,1,0
Offer_1269972953,1,1,0,0,1,1,1,0
Offer_321665164,1,1,0,0,1,1,1,0
Offer_31031895,1,1,0,0,1,1,1,0
Offer_1320974544,1,1,0,0,1,1,1,0
Offer_410200605,1,1,0,0,1,1,1,0
Offer_1318498067,1,1,0,0,1,1,1,0
Offer_1137445113,1,1,0,0,1,1,1,0
Offer_562469140,1,1,0,0,1,1,1,0
Offer_339247953,1,1,0,0,1,1,1,0
Offer_1547715807,1,1,0,0,1,1,1,0
Offer_178592388,1,1,0,1,1,1,1,1
Offer_848689066,1,1,0,1,1,1,1,1
Offer_1636480342,1,1,0,1,1,1,1,1
Offer_1499820422,1,1,0,1,1,1,1,1
Offer_1723018431,1,1,0,1,1,1,1,1
Offer_847171285,1,1,0,1,1,1,1,1
Offer_1028133716,1,1,0,1,1,1,1,1
Offer_2137932639,1,1,0,1,1,1,1,1
Offer_1866235141,1,1,0,0,1,1,1,0
Offer_379096219,1,1,0,0,1,1,1,0
Offer_2049706535,1,1,0,0,1,1,1,0
Offer_349388097,1,1,0,0,1,1,1,0
Offer_707582740,1,1,0,0,1,1,1,0
Offer_779297742,1,1,0,1,1,1,1,1
Offer_1002534091,1,1,0,1,1,1,1,1
Offer_2065975236,1,1,0,1,1,1,1,1
Offer_1431864152,1,1,0,1,1,1,1,1
Offer_1529528728,1,1,0,1,1,1,1,1
Offer_1977572886,1,1,0,0,1,1,1,0
Offer_1650344198,1,1,0,0,1,1,1,0
Offer_1831681022,1,1,0,0,1,1,1,0
Offer_2029460401,1,1,0,0,1,1,1,0
Offer_2084300986,1,1,0,0,1,1,1,0
Offer_1263072030,1,1,0,1,1,1,1,1
Offer_567745843,1,1,0,1,1,1,1,1
Offer_81202593,1,1,0,1,1,1,1,1
Offer_947243653,1,1,0,1,1,1,1,1
Offer_1782451601,1,1,0,0,1,1,1,0
Offer_1466739635,1,1,0,0,1,1,1,0
Offer_2101625452,1,1,0,0,1,1,1,0
Offer_2012232207,1,1,0,0,1,1,1,0
Offer_1330953345,1,1,0,0,1,1,1,0
Offer_1579321069,1,1,0,1,1,1,0,1
Offer_631817057,1,1,0,1,1,1,0,1
Offer_1015256213,1,1,0,1,1,1,0,1
Offer_1366837101,1,1,0,1,1,1,0,1
Offer_1143879720,1,1,0,1,1,1,0,1
Offer_668545136,1,1,0,1,1,1,0,1
Offer_445342609,1,1,0,1,1,1,1,1
Offer_386485614,1,1,0,1,1,1,1,1
Offer_138306569,1,1,0,1,1,1,1,1
Offer_816604129,1,1,0,1,1,1,1,1
Offer_567889860,1,1,0,1,1,1,1,1
Offer_561469171,1,1,1,1,1,1,0,1
Offer_911194285,1,1,1,1,1,1,0,1
Offer_198848337,1,1,1,1,1,1,0,1
Offer_414233632,1,1,1,1,1,1,0,1
Offer_919461427,1,1,1,0,1,1,0,0
Offer_521424018,1,1,1,0,1,1,0,0
Offer_1551766410,1,1,1,0,1,1,0,0
Offer_730356355,1,1,1,0,1,1,0,0
Offer_955471129,1,1,1,0,1,1,0,0
Offer_605883192,1,1,0,1,1,1,1,1
Offer_1587360553,1,1,0,1,1,1,1,1
Offer_1238203490,1,1,0,1,1,1,1,1
Offer_2106338464,1,1,0,1,1,1,1,1
Offer_2032821160,1,1,0,1,1,1,1,1
Offer_1496066876,1,1,0,1,1,1,1,1
Offer_1630463556,1,1,0,1,1,1,1,1
Offer_164224232,1,1,0,1,1,1,1,1
Offer_480814257,1,1,0,0,1,1,1,0
Offer_1661538175,1,1,0,0,1,1,1,0
Offer_1303442981,1,1,0,0,1,1,1,0
Offer_2034759108,1,1,0,0,1,1,1,0
Offer_891045537,1,1,0,0,1,1,1,0
Offer_1814031812,1,1,0,1,1,1,1,1
Offer_1558404163,1,1,0,1,1,1,1,1
Offer_1679905206,1,1,0,1,1,1,1,1
Offer_1995923599,1,1,0,1,1,1,1,1
Offer_1983189570,1,1,0,1,1,1,1,1
Offer_1667326385,1,1,0,1,1,1,1,1
Offer_593608204,1,1,0,1,1,1,1,1
Offer_1424836896,1,1,0,1,1,1,1,1
Offer_232622954,1,1,0,1,1,1,1,1
Offer_1062444852,1,1,0,1,1,1,1,1
Offer_673143313,1,1,0,1,1,1,1,1
Offer_854445601,1,1,0,1,1,1,1,1
Offer_1908399998,1,1,0,1,1,1,0,1
Offer_1592521581,1,1,0,1,1,1,0,1
Offer_522802877,1,1,0,1,1,1,0,1
Offer_1747711783,1,1,0,1,1,1,1,1
Offer_1239386865,1,1,0,1,1,1,1,1
Offer_990454644,1,1,0,1,1,1,1,1
Offer_484033125,1,1,0,1,1,1,1,1
Offer_842927457,1,1,0,1,1,1,1,1
Offer_1200224747,1,1,0,0,1,1,1,0
Offer_1558147898,1,1,0,0,1,1,1,0
Offer_333066920,1,1,0,0,1,1,1,0
Offer_589317624,1,1,0,0,1,1,1,0
Offer_1628107728,1,1,0,0,1,1,1,0
Offer_126532374,1,1,0,0,1,1,1,0
Offer_1322055655,1,1,0,0,1,1,1,0
Offer_1098633176,1,1,0,0,1,1,1,0
Offer_203013365,1,1,0,0,1,1,1,0
Offer_561029323,1,1,0,0,1,1,1,0
Offer_1491899541,1,1,0,0,1,1,1,0
Offer_375561897,1,1,0,0,1,1,1,0
Offer_1128313237,1,1,0,0,1,1,1,0
Offer_1284193553,1,1,0,0,1,1,1,0
Offer_237133835,1,1,0,0,1,1,1,0
Offer_553168810,1,1,0,1,1,1,1,1
Offer_477891817,1,1,0,1,1,1,1,1
Offer_163157335,1,1,0,1,1,1,1,1
Offer_2113349188,1,1,0,1,1,1,1,1
Offer_1890730025,1,1,0,1,1,1,1,1
Offer_656432705,1,1,0,1,1,1,1,1
Offer_1772431340,1,1,0,1,1,1,1,1
Offer_132019918,1,1,0,1,1,1,1,1
Offer_346910075,1,1,0,1,1,1,1,1
Offer_1646007843,1,1,0,0,1,1,1,0
Offer_1296218766,1,1,0,0,1,1,1,0
Offer_2031944911,1,1,0,0,1,1,1,0
Offer_950898079,1,1,0,0,1,1,1,0
Offer_1833162435,1,1,0,0,1,1,1,0
Offer_1707616535,1,1,0,0,1,1,1,0
Offer_1649331984,1,1,0,0,1,1,1,0
Offer_1864086282,1,1,0,0,1,1,1,0
Offer_1996946406,1,1,0,0,1,1,1,0
Offer_1782207449,1,1,0,1,1,1,1,1
Offer_1294868150,1,1,0,1,1,1,1,1
Offer_566115752,1,1,0,1,1,1,1,1
Offer_212927541,1,1,0,1,1,1,1,1
Offer_1214948780,1,1,0,1,1,1,1,1
Offer_1207053647,1,1,0,1,1,1,1,1
Offer_1421852882,1,1,0,1,1,1,1,1
Offer_1923231992,1,1,0,1,1,1,1,1
Offer_1710525205,1,1,0,1,1,1,1,1
Offer_1352708695,1,1,0,1,1,1,1,1
Offer_1609582393,1,1,0,1,1,1,1,1
Offer_905984407,1,1,0,1,1,1,1,1
Offer_1297650508,1,1,0,1,1,1,1,1
Offer_1369509386,1,1,0,1,1,1,1,1
Offer_1180010113,1,1,0,1,1,1,1,1
Offer_939482684,1,1,0,1,1,1,1,1
Offer_749839573,1,1,0,0,1,1,1,0
Offer_332243252,1,1,0,0,1,1,1,0
Offer_421712211,1,1,0,0,1,1,1,0
Offer_1031613878,1,1,0,0,1,1,1,0
Offer_277722718,1,1,0,0,1,1,1,0
Offer_528324711,1,1,0,0,1,1,1,0
Offer_877844082,1,1,0,0,1,1,1,0
Offer_103863685,1,1,0,0,1,1,1,0
Offer_110895854,1,1,0,0,1,1,1,0
Offer_971353101,1,1,0,0,1,1,1,0
Offer_554179888,1,1,0,0,1,1,1,0
Offer_1333761861,1,1,0,0,1,1,1,0
Offer_1051314808,1,1,0,0,1,1,1,0
Offer_224141068,1,1,0,0,1,1,1,0
Offer_413649388,1,1,0,0,1,1,1,0
Offer_492023709,1,1,0,0,1,1,1,0
Offer_302440831,1,1,0,0,1,1,1,0
Offer_1242092902,1,1,0,0,1,1,1,0
Offer_850199873,1,1,0,0,1,1,1,0
Offer_1192725273,1,1,0,0,1,1,1,0
Offer_1566578952,1,1,0,0,1,1,1,0
Offer_235757930,1,1,0,0,1,1,1,0
Offer_560051414,1,1,0,0,1,1,1,0
Offer_867669191,1,1,0,0,1,1,1,0
Offer_1057225172,1,1,0,0,1,1,1,0
Offer_2020691804,1,1,0,0,1,1,1,0
Offer_1453024748,1,1,0,0,1,1,1,0
Offer_1658545754,1,1,0,0,1,1,1,0
Offer_1949640635,1,1,0,0,1,1,1,0
Offer_2022878703,1,1,0,0,1,1,1,0
Offer_2056960692,1,1,0,0,1,1,1,0
Offer_1663864397,1,1,0,0,1,1,1,0
Offer_1878462325,1,1,0,0,1,1,1,0
Offer_526307537,1,1,0,0,1,1,1,0
Offer_1347660188,1,1,0,0,1,1,1,0
Offer_105756472,1,1,0,0,1,1,1,0
Offer_715552483,1,1,0,0,1,1,1,0
Offer_1163809138,1,1,0,0,1,1,1,0
Offer_847929152,1,1,0,0,1,1,1,0
Offer_1674325359,1,1,0,0,1,1,1,0
Offer_1854785013,1,1,0,1,1,1,1,1
Offer_520137446,1,1,0,1,1,1,1,1
Offer_2049189370,1,1,0,1,1,1,1,1
Offer_949355594,1,1,0,1,1,1,1,1
Offer_726151419,1,1,0,1,1,1,1,1
Offer_555572063,1,1,0,1,1,1,1,1
Offer_871582414,1,1,0,1,1,1,1,1
Offer_985210917,1,1,0,1,1,1,1,1
Offer_1299840926,1,1,0,1,1,1,1,1
Offer_368677181,1,1,0,1,1,1,1,1
Offer_528614376,1,1,0,1,1,1,1,1
Offer_1358217148,1,1,0,1,1,1,1,1
Offer_99101290,1,1,0,0,1,1,1,0
Offer_1922880613,1,1,0,0,1,1,1,0
Offer_2013866232,1,1,0,0,1,1,1,0
Offer_88464283,1,1,0,0,1,1,1,0
Offer_227702463,1,1,0,0,1,1,1,0
Offer_1454169271,1,1,0,1,1,1,1,1
Offer_386945845,1,1,0,1,1,1,1,1
Offer_804357154,1,1,0,1,1,1,1,1
Offer_985678488,1,1,0,1,1,1,1,1
Offer_203588253,1,1,0,0,1,1,1,0
Offer_561716955,1,1,0,0,1,1,1,0
Offer_224753834,1,1,0,0,1,1,1,0
Offer_133390603,1,1,0,0,1,1,1,0
Offer_1197759153,1,1,0,0,1,1,1,0
Offer_1421204496,1,1,0,1,1,1,1,1
Offer_1639472743,1,1,0,1,1,1,1,1
Offer_721977767,1,1,0,1,1,1,1,1
Offer_204282779,1,1,0,1,1,1,1,1
Offer_419363690,1,1,0,1,1,1,1,1
Offer_1304163874,1,1,0,1,1,1,1,1
Offer_954353100,1,1,0,1,1,1,1,1
Offer_2019652445,1,1,0,1,1,1,1,1
Offer_880251987,1,1,1,0,1,1,0,0
Offer_1638836600,1,1,1,0,1,1,0,0
Offer_1790891739,1,1,1,0,1,1,0,0
Offer_2054472096,1,1,1,0,1,1,0,0
Offer_1916470252,1,1,0,1,1,1,1,1
Offer_1537578577,1,1,0,1,1,1,1,1
Offer_1270471002,1,1,0,1,1,1,1,1
Offer_1458409558,1,1,0,1,1,1,1,1
Offer_1681215233,1,1,0,0,1,1,1,0
Offer_1997093786,1,1,0,0,1,1,1,0
Offer_1341630918,1,1,0,0,1,1,1,0
Offer_2103716759,1,1,0,0,1,1,1,0
Offer_642004521,1,1,0,0,1,1,1,0
Offer_1539357362,1,1,0,0,1,1,1,0
Offer_843179344,1,1,0,0,1,1,1,0
Offer_1192784610,1,1,0,0,1,1,1,0
Offer_1220847337,1,1,0,0,1,1,1,0
Offer_1579399221,1,1,0,0,1,1,1,0
Offer_377283239,1,1,0,1,1,1,1,1
Offer_385191302,1,1,0,1,1,1,1,1
Offer_807010963,1,1,0,1,1,1,1,1
Offer_51373566,1,1,0,1,1,1,1,1
Offer_1927431642,1,1,0,1,1,1,1,1
Offer_2142192145,1,1,0,1,1,1,1,1
Offer_1211883948,1,1,0,1,1,1,1,1
Offer_1561719169,1,1,0,1,1,1,1,1
Offer_1010570118,1,1,0,1,1,1,1,1
Offer_845428974,1,1,0,0,1,1,1,0
Offer_1642343564,1,1,0,0,1,1,1,0
Offer_1317900810,1,1,0,0,1,1,1,0
Offer_207869525,1,1,0,0,1,1,1,0
Offer_422777370,1,1,0,0,1,1,1,0
Offer_238621809,1,1,0,1,1,1,1,1
Offer_23612435,1,1,0,1,1,1,1,1
Offer_1223875650,1,1,0,1,1,1,1,1
Offer_874311522,1,1,0,1,1,1,1,1
Offer_1651264016,1,1,0,1,1,1,1,1
Offer_1320312300,1,1,0,1,1,1,1,1
Offer_756048997,1,1,0,1,1,1,1,1
Offer_566625667,1,1,0,1,1,1,1,1
Offer_1137238634,1,1,0,1,1,1,1,1
Offer_1352509924,1,1,0,0,1,1,1,0
Offer_1985642453,1,1,0,0,1,1,1,0
Offer_1445700634,1,1,0,0,1,1,1,0
Offer_1353803998,1,1,0,0,1,1,1,0
Offer_2083279072,1,1,0,0,1,1,1,0
Offer_2022408280,1,1,0,0,1,1,1,0
Offer_2082941851,1,1,0,0,1,1,1,0
Offer_1390165831,1,1,0,0,1,1,1,0
Offer_1579634987,1,1,0,0,1,1,1,0
Offer_507992870,1,1,0,0,1,1,1,0
Offer_832368469,1,1,1,1,1,1,0,1
Offer_145592094,1,1,1,1,1,1,0,1
Offer_470352914,1,1,1,1,1,1,0,1
Offer_1177178664,1,1,1,1,1,1,0,1
Offer_861249437,1,1,0,1,1,1,1,1
Offer_1390301907,1,1,0,1,1,1,1,1
Offer_1571508913,1,1,0,1,1,1,1,1
Offer_524976090,1,1,0,1,1,1,1,1
Offer_2034376978,1,1,0,1,1,1,1,1
Offer_1224182293,1,1,0,1,1,1,1,1
Offer_461748796,1,1,0,1,1,1,1,1
Offer_1023751821,1,1,0,1,1,1,1,1
Offer_800531764,1,1,0,0,1,1,1,0
Offer_644640026,1,1,0,0,1,1,1,0
Offer_421287341,1,1,0,0,1,1,1,0
Offer_794937511,1,1,0,0,1,1,1,0
Offer_58765876,1,1,0,0,1,1,1,0
Offer_1640069863,1,1,0,1,1,1,1,1
Offer_428529866,1,1,0,1,1,1,1,1
Offer_1953964424,1,1,0,1,1,1,1,1
Offer_1991400189,1,1,0,1,1,1,1,1
Offer_649406509,1,1,0,1,1,1,1,1
Offer_434521673,1,1,0,1,1,1,1,1
Offer_790460216,1,1,0,1,1,1,1,1
Offer_1151550684,1,1,0,1,1,1,1,1
Offer_74461033,1,1,0,0,1,1,1,0
Offer_424195374,1,1,0,0,1,1,1,0
Offer_755110887,1,1,0,0,1,1,1,0
Offer_564588528,1,1,0,0,1,1,1,0
Offer_37879352,1,1,0,0,1,1,1,0
Offer_151883879,1,1,0,0,1,1,1,0
Offer_1227805593,1,1,0,0,1,1,1,0
Offer_1442462237,1,1,0,0,1,1,1,0
Offer_1356933372,1,1,0,0,1,1,1,0
Offer_995784215,1,1,0,0,1,1,1,0
Offer_744874161,1,1,0,0,1,1,1,0
Offer_428817053,1,1,0,0,1,1,1,0
Offer_1049511477,1,1,0,0,1,1,1,0
Offer_1230834717,1,1,0,0,1,1,1,0
Offer_1997469120,1,1,0,0,1,1,1,0
Offer_329233449,1,1,0,1,1,1,1,1
Offer_1365292772,1,1,0,1,1,1,1,1
Offer_2074459646,1,1,0,1,1,1,1,1
Offer_2033040471,1,1,0,1,1,1,1,1
Offer_1945941897,1,1,0,0,1,1,1,0
Offer_1401132743,1,1,0,0,1,1,1,0
Offer_1716759724,1,1,0,0,1,1,1,0
Offer_1369369698,1,1,0,0,1,1,1,0
Offer_1188204768,1,1,0,0,1,1,1,0
Offer_155844842,1,1,0,0,1,1,1,0
