,caseid,activity,ts,resource,outcome
20719,Offer_1244710234,O_Returned,2016/02/19 18:44:57.217,User_114,True
20720,Offer_1244710234,O_Accepted,2016/02/22 15:53:18.172,User_90,True
20721,Offer_1880580822,O_Create Offer,2016/02/15 23:00:01.172,User_35,True
20722,Offer_1880580822,O_Created,2016/02/15 23:00:02.747,User_35,True
20723,Offer_1880580822,O_Sent (mail and online),2016/02/15 23:00:18.044,User_35,True
20724,Offer_1880580822,O_Returned,2016/02/19 22:51:01.844,User_113,True
20725,Offer_1880580822,O_Accepted,2016/02/26 22:04:59.477,User_87,True
20726,Offer_1561479826,O_Create Offer,2016/02/15 23:03:31.389,User_25,True
20727,Offer_1561479826,O_Created,2016/02/15 23:03:32.726,User_25,True
20728,Offer_1561479826,O_Sent (mail and online),2016/02/15 23:04:08.096,User_25,True
20729,Offer_1561479826,O_Cancelled,2016/03/17 16:00:53.125,User_1,True
20730,Offer_2004012425,O_Create Offer,2016/02/15 23:09:06.230,User_5,True
20731,Offer_2004012425,O_Created,2016/02/15 23:09:07.500,User_5,True
20732,Offer_2004012425,O_Sent (mail and online),2016/02/15 23:09:19.396,User_5,True
20733,Offer_2004012425,O_Returned,2016/02/17 22:08:20.873,User_114,True
20734,Offer_2004012425,O_Accepted,2016/02/18 01:47:23.049,User_102,True
20735,Offer_1208426489,O_Create Offer,2016/02/15 23:10:25.891,User_37,True
20736,Offer_1208426489,O_Created,2016/02/15 23:10:27.502,User_37,True
20737,Offer_1208426489,O_Sent (mail and online),2016/02/15 23:11:28.854,User_37,True
20738,Offer_1208426489,O_Returned,2016/02/24 22:50:41.197,User_117,True
20739,Offer_1208426489,O_Accepted,2016/02/25 01:21:07.420,User_102,True
20740,Offer_1371941231,O_Create Offer,2016/02/15 23:12:15.687,User_15,False
20741,Offer_1371941231,O_Created,2016/02/15 23:12:17.016,User_15,False
20742,Offer_1371941231,O_Sent (mail and online),2016/02/15 23:12:42.145,User_15,False
20743,Offer_1371941231,O_Returned,2016/02/18 16:20:16.378,User_113,False
20744,Offer_1371941231,O_Cancelled,2016/03/15 17:02:29.689,User_41,False
20745,Offer_1840531754,O_Create Offer,2016/02/15 23:12:29.401,User_18,True
20746,Offer_1840531754,O_Created,2016/02/15 23:12:30.821,User_18,True
20747,Offer_1840531754,O_Sent (mail and online),2016/02/15 23:12:42.303,User_18,True
20748,Offer_1840531754,O_Returned,2016/02/19 18:45:04.419,User_120,True
20749,Offer_1840531754,O_Accepted,2016/02/23 00:41:22.182,User_102,True
20750,Offer_1532656102,O_Create Offer,2016/02/15 23:25:26.960,User_35,True
20751,Offer_1532656102,O_Created,2016/02/15 23:25:28.735,User_35,True
20752,Offer_1532656102,O_Sent (mail and online),2016/02/15 23:25:46.773,User_35,True
20753,Offer_1532656102,O_Cancelled,2016/03/17 16:00:51.775,User_1,True
20754,Offer_185990827,O_Create Offer,2016/02/15 23:32:51.828,User_9,True
20755,Offer_185990827,O_Created,2016/02/15 23:32:53.263,User_9,True
20756,Offer_185990827,O_Sent (online only),2016/02/15 23:35:51.042,User_9,True
20757,Offer_185990827,O_Refused,2016/03/09 17:44:36.698,User_30,True
20758,Offer_2130162127,O_Create Offer,2016/02/15 23:33:11.212,User_9,True
20759,Offer_2130162127,O_Created,2016/02/15 23:33:12.507,User_9,True
20760,Offer_2130162127,O_Sent (online only),2016/02/15 23:35:51.039,User_9,True
20761,Offer_2130162127,O_Refused,2016/03/09 17:44:36.670,User_30,True
20762,Offer_399556327,O_Create Offer,2016/02/15 23:34:11.048,User_9,True
20763,Offer_399556327,O_Created,2016/02/15 23:34:12.426,User_9,True
20764,Offer_399556327,O_Sent (online only),2016/02/15 23:35:51.037,User_9,True
20765,Offer_399556327,O_Refused,2016/03/09 17:44:36.646,User_30,True
20766,Offer_353064940,O_Create Offer,2016/02/15 23:34:36.308,User_9,True
20767,Offer_353064940,O_Created,2016/02/15 23:34:37.566,User_9,True
20768,Offer_353064940,O_Sent (online only),2016/02/15 23:35:51.035,User_9,True
20769,Offer_353064940,O_Refused,2016/03/09 17:44:36.619,User_30,True
20770,Offer_1282264141,O_Create Offer,2016/02/15 23:34:56.609,User_9,True
20771,Offer_1282264141,O_Created,2016/02/15 23:34:57.811,User_9,True
20772,Offer_1282264141,O_Sent (online only),2016/02/15 23:35:51.033,User_9,True
20773,Offer_1282264141,O_Refused,2016/03/09 17:44:36.609,User_30,True
20774,Offer_1909947984,O_Create Offer,2016/02/15 23:35:11.405,User_9,True
20775,Offer_1909947984,O_Created,2016/02/15 23:35:12.601,User_9,True
20776,Offer_1909947984,O_Sent (online only),2016/02/15 23:35:51.031,User_9,True
20777,Offer_1909947984,O_Refused,2016/03/09 17:44:36.600,User_30,True
20778,Offer_1302705112,O_Create Offer,2016/02/15 23:45:26.819,User_14,False
20779,Offer_1302705112,O_Created,2016/02/15 23:45:28.016,User_14,False
20780,Offer_1302705112,O_Sent (mail and online),2016/02/15 23:45:59.300,User_14,False
20781,Offer_1302705112,O_Returned,2016/03/03 19:00:26.974,User_116,False
20782,Offer_1302705112,O_Accepted,2016/03/18 21:58:52.201,User_115,False
20783,Offer_1463136786,O_Create Offer,2016/02/15 23:48:05.332,User_15,True
20784,Offer_1463136786,O_Created,2016/02/15 23:48:06.715,User_15,True
20785,Offer_1463136786,O_Sent (mail and online),2016/02/15 23:48:19.464,User_15,True
20786,Offer_1463136786,O_Cancelled,2016/03/17 16:01:15.855,User_1,True
20787,Offer_1749621912,O_Create Offer,2016/02/15 23:48:33.202,User_25,True
20788,Offer_1749621912,O_Created,2016/02/15 23:48:34.545,User_25,True
20789,Offer_1749621912,O_Sent (mail and online),2016/02/15 23:49:52.939,User_25,True
20790,Offer_1749621912,O_Cancelled,2016/03/09 01:44:23.196,User_75,True
20791,Offer_978787401,O_Create Offer,2016/02/15 23:49:32.640,User_35,True
20792,Offer_978787401,O_Created,2016/02/15 23:49:33.886,User_35,True
20793,Offer_978787401,O_Sent (mail and online),2016/02/15 23:49:47.892,User_35,True
20794,Offer_978787401,O_Returned,2016/02/23 16:27:06.698,User_118,True
20795,Offer_978787401,O_Accepted,2016/02/23 20:50:00.010,User_115,True
20796,Offer_1339025346,O_Create Offer,2016/02/15 23:49:33.680,User_25,True
20797,Offer_1339025346,O_Created,2016/02/15 23:49:35.315,User_25,True
20798,Offer_1339025346,O_Sent (mail and online),2016/02/15 23:49:52.937,User_25,True
20799,Offer_1339025346,O_Returned,2016/03/02 22:14:24.022,User_113,True
20800,Offer_1339025346,O_Accepted,2016/03/09 01:44:23.177,User_75,True
20801,Offer_1106850183,O_Create Offer,2016/02/16 00:01:31.448,User_21,False
20802,Offer_1106850183,O_Created,2016/02/16 00:01:32.618,User_21,False
20803,Offer_1106850183,O_Sent (mail and online),2016/02/16 00:01:59.085,User_21,False
20804,Offer_1106850183,O_Refused,2016/03/11 16:45:30.585,User_75,False
20805,Offer_150053568,O_Create Offer,2016/02/16 00:02:22.009,User_35,False
20806,Offer_150053568,O_Created,2016/02/16 00:02:23.373,User_35,False
20807,Offer_150053568,O_Sent (online only),2016/02/16 00:02:37.385,User_35,False
20808,Offer_150053568,O_Refused,2016/03/08 21:00:49.113,User_30,False
20809,Offer_1554688568,O_Create Offer,2016/02/16 00:10:26.634,User_35,False
20810,Offer_1554688568,O_Created,2016/02/16 00:10:28.328,User_35,False
20811,Offer_1554688568,O_Sent (mail and online),2016/02/16 00:10:40.838,User_35,False
20812,Offer_1554688568,O_Cancelled,2016/03/17 16:00:42.091,User_1,False
20813,Offer_866079808,O_Create Offer,2016/02/16 00:20:21.794,User_73,True
20814,Offer_866079808,O_Created,2016/02/16 00:20:23.417,User_73,True
20815,Offer_866079808,O_Sent (mail and online),2016/02/16 00:20:45.522,User_73,True
20816,Offer_866079808,O_Returned,2016/02/18 22:06:35.426,User_118,True
20817,Offer_866079808,O_Accepted,2016/02/23 18:40:58.341,User_115,True
20818,Offer_40427799,O_Create Offer,2016/02/16 00:32:02.790,User_25,True
20819,Offer_40427799,O_Created,2016/02/16 00:32:04.085,User_25,True
20820,Offer_40427799,O_Sent (mail and online),2016/02/16 00:35:08.327,User_25,True
20821,Offer_40427799,O_Cancelled,2016/02/22 16:02:12.586,User_90,True
20822,Offer_1114611242,O_Create Offer,2016/02/16 00:34:51.990,User_25,True
20823,Offer_1114611242,O_Created,2016/02/16 00:34:53.177,User_25,True
20824,Offer_1114611242,O_Sent (mail and online),2016/02/16 00:35:08.325,User_25,True
20825,Offer_1114611242,O_Returned,2016/02/19 18:36:13.850,User_119,True
20826,Offer_1114611242,O_Accepted,2016/02/22 16:02:12.570,User_90,True
20827,Offer_675662128,O_Create Offer,2016/02/16 00:36:51.127,User_41,True
20828,Offer_675662128,O_Created,2016/02/16 00:36:52.724,User_41,True
20829,Offer_675662128,O_Sent (online only),2016/02/16 00:37:05.393,User_41,True
20830,Offer_675662128,O_Returned,2016/02/16 19:43:30.906,User_118,True
20831,Offer_675662128,O_Accepted,2016/02/16 19:44:00.808,User_118,True
20832,Offer_1945903232,O_Create Offer,2016/02/16 00:38:21.033,User_15,True
20833,Offer_1945903232,O_Created,2016/02/16 00:38:22.319,User_15,True
20834,Offer_1945903232,O_Sent (mail and online),2016/02/16 00:38:49.205,User_15,True
20835,Offer_1945903232,O_Cancelled,2016/03/01 02:06:38.716,User_28,True
20836,Offer_2042769976,O_Create Offer,2016/02/16 00:41:14.522,User_37,True
20837,Offer_2042769976,O_Created,2016/02/16 00:41:15.845,User_37,True
20838,Offer_2042769976,O_Sent (mail and online),2016/02/16 00:49:43.923,User_37,True
20839,Offer_2042769976,O_Cancelled,2016/03/17 16:00:29.051,User_1,True
20840,Offer_1177176377,O_Create Offer,2016/02/16 00:43:12.836,User_73,False
20841,Offer_1177176377,O_Created,2016/02/16 00:43:14.047,User_73,False
20842,Offer_1177176377,O_Sent (mail and online),2016/02/16 00:43:30.463,User_73,False
20843,Offer_1177176377,O_Returned,2016/02/18 20:06:13.229,User_118,False
20844,Offer_1177176377,O_Accepted,2016/02/29 17:54:20.084,User_99,False
20845,Offer_1485592228,O_Create Offer,2016/02/16 00:45:29.924,User_25,True
20846,Offer_1485592228,O_Created,2016/02/16 00:45:31.499,User_25,True
20847,Offer_1485592228,O_Sent (mail and online),2016/02/16 00:45:58.853,User_25,True
20848,Offer_1485592228,O_Cancelled,2016/02/16 00:46:39.940,User_25,True
20849,Offer_796006404,O_Create Offer,2016/02/16 00:50:25.328,User_31,False
20850,Offer_796006404,O_Created,2016/02/16 00:50:27.444,User_31,False
20851,Offer_796006404,O_Sent (mail and online),2016/02/16 00:51:44.352,User_31,False
20852,Offer_796006404,O_Returned,2016/02/25 19:38:32.416,User_118,False
20853,Offer_796006404,O_Cancelled,2016/03/10 00:47:07.348,User_117,False
20854,Offer_1391930617,O_Create Offer,2016/02/16 00:55:15.438,User_15,True
20855,Offer_1391930617,O_Created,2016/02/16 00:55:16.679,User_15,True
20856,Offer_1391930617,O_Sent (mail and online),2016/02/16 00:55:54.808,User_15,True
20857,Offer_1391930617,O_Cancelled,2016/02/24 22:20:06.085,User_115,True
20858,Offer_105332651,O_Create Offer,2016/02/16 00:57:08.774,User_15,True
20859,Offer_105332651,O_Created,2016/02/16 00:57:10.203,User_15,True
20860,Offer_105332651,O_Sent (mail and online),2016/02/16 00:57:27.847,User_15,True
20861,Offer_105332651,O_Returned,2016/02/24 19:32:20.056,User_117,True
20862,Offer_105332651,O_Accepted,2016/02/24 22:20:05.999,User_115,True
20863,Offer_606641963,O_Create Offer,2016/02/16 00:59:21.762,User_25,True
20864,Offer_606641963,O_Created,2016/02/16 00:59:23.109,User_25,True
20865,Offer_606641963,O_Sent (mail and online),2016/02/16 01:01:25.453,User_25,True
20866,Offer_606641963,O_Cancelled,2016/03/07 23:22:15.281,User_32,True
20867,Offer_831982149,O_Create Offer,2016/02/16 00:59:41.445,User_41,True
20868,Offer_831982149,O_Created,2016/02/16 00:59:43.060,User_41,True
20869,Offer_831982149,O_Sent (mail and online),2016/02/16 01:00:10.738,User_41,True
20870,Offer_831982149,O_Returned,2016/02/19 23:30:06.889,User_113,True
20871,Offer_831982149,O_Accepted,2016/02/23 16:24:44.827,User_87,True
20872,Offer_465553074,O_Create Offer,2016/02/16 01:01:04.311,User_25,True
20873,Offer_465553074,O_Created,2016/02/16 01:01:05.588,User_25,True
20874,Offer_465553074,O_Sent (mail and online),2016/02/16 01:01:25.451,User_25,True
20875,Offer_465553074,O_Returned,2016/02/29 18:21:47.643,User_118,True
20876,Offer_465553074,O_Cancelled,2016/03/07 23:22:15.278,User_32,True
20877,Offer_608729188,O_Create Offer,2016/02/16 01:02:31.685,User_35,True
20878,Offer_608729188,O_Created,2016/02/16 01:02:32.995,User_35,True
20879,Offer_608729188,O_Sent (mail and online),2016/02/16 01:06:35.765,User_35,True
20880,Offer_608729188,O_Cancelled,2016/03/17 16:00:22.878,User_1,True
20881,Offer_102393901,O_Create Offer,2016/02/16 01:03:05.113,User_35,True
20882,Offer_102393901,O_Created,2016/02/16 01:03:06.556,User_35,True
20883,Offer_102393901,O_Sent (mail and online),2016/02/16 01:06:35.763,User_35,True
20884,Offer_102393901,O_Cancelled,2016/03/17 16:00:22.867,User_1,True
20885,Offer_971464051,O_Create Offer,2016/02/16 01:03:55.239,User_35,True
20886,Offer_971464051,O_Created,2016/02/16 01:03:56.594,User_35,True
20887,Offer_971464051,O_Sent (mail and online),2016/02/16 01:06:35.761,User_35,True
20888,Offer_971464051,O_Cancelled,2016/03/17 16:00:22.857,User_1,True
20889,Offer_394431640,O_Create Offer,2016/02/16 01:12:59.246,User_18,False
20890,Offer_394431640,O_Created,2016/02/16 01:13:00.859,User_18,False
20891,Offer_394431640,O_Sent (mail and online),2016/02/16 01:13:19.192,User_18,False
20892,Offer_394431640,O_Cancelled,2016/03/17 16:00:17.230,User_1,False
20893,Offer_1315176828,O_Create Offer,2016/02/16 01:14:18.466,User_28,True
20894,Offer_1315176828,O_Created,2016/02/16 01:14:20.014,User_28,True
20895,Offer_1315176828,O_Sent (mail and online),2016/02/16 01:16:12.580,User_28,True
20896,Offer_1315176828,O_Returned,2016/02/23 17:58:12.246,User_118,True
20897,Offer_1315176828,O_Accepted,2016/02/25 23:52:20.681,User_29,True
20898,Offer_756745385,O_Create Offer,2016/02/16 01:18:47.219,User_31,False
20899,Offer_756745385,O_Created,2016/02/16 01:18:48.574,User_31,False
20900,Offer_756745385,O_Sent (mail and online),2016/02/16 01:23:39.282,User_31,False
20901,Offer_756745385,O_Cancelled,2016/03/17 16:00:16.197,User_1,False
20902,Offer_1034210061,O_Create Offer,2016/02/16 01:20:27.562,User_35,True
20903,Offer_1034210061,O_Created,2016/02/16 01:20:29.019,User_35,True
20904,Offer_1034210061,O_Sent (mail and online),2016/02/16 01:22:29.519,User_35,True
20905,Offer_1034210061,O_Returned,2016/03/03 17:15:16.246,User_119,True
20906,Offer_1034210061,O_Refused,2016/03/03 19:32:49.961,User_102,True
20907,Offer_1366932536,O_Create Offer,2016/02/16 01:25:05.914,User_36,True
20908,Offer_1366932536,O_Created,2016/02/16 01:25:07.091,User_36,True
20909,Offer_1366932536,O_Sent (mail and online),2016/02/16 01:25:23.595,User_36,True
20910,Offer_1366932536,O_Cancelled,2016/03/17 16:00:31.605,User_1,True
20911,Offer_1780786570,O_Create Offer,2016/02/16 01:26:20.315,User_37,True
20912,Offer_1780786570,O_Created,2016/02/16 01:26:21.627,User_37,True
20913,Offer_1780786570,O_Sent (mail and online),2016/02/16 01:27:53.769,User_37,True
20914,Offer_1780786570,O_Cancelled,2016/03/17 16:00:26.059,User_1,True
20915,Offer_1405932465,O_Create Offer,2016/02/16 01:28:24.877,User_37,True
20916,Offer_1405932465,O_Created,2016/02/16 01:28:26.450,User_37,True
20917,Offer_1405932465,O_Sent (mail and online),2016/02/16 01:28:39.525,User_37,True
20918,Offer_1405932465,O_Cancelled,2016/03/17 16:00:26.048,User_1,True
20919,Offer_1799314420,O_Create Offer,2016/02/16 01:29:49.153,User_18,True
20920,Offer_1799314420,O_Created,2016/02/16 01:29:50.475,User_18,True
20921,Offer_1799314420,O_Sent (mail and online),2016/02/16 01:30:01.497,User_18,True
20922,Offer_1799314420,O_Cancelled,2016/03/08 22:14:54.947,User_115,True
20923,Offer_2129066387,O_Create Offer,2016/02/16 01:36:52.652,User_7,False
20924,Offer_2129066387,O_Created,2016/02/16 01:36:54.084,User_7,False
20925,Offer_2129066387,O_Cancelled,2016/03/17 16:00:44.973,User_1,False
20926,Offer_1082167811,O_Create Offer,2016/02/16 01:36:55.686,User_28,False
20927,Offer_1082167811,O_Created,2016/02/16 01:36:56.968,User_28,False
20928,Offer_1082167811,O_Sent (mail and online),2016/02/16 01:37:07.539,User_28,False
20929,Offer_1082167811,O_Returned,2016/02/18 18:59:30.234,User_118,False
20930,Offer_1082167811,O_Cancelled,2016/02/24 18:01:31.094,User_28,False
20931,Offer_1591864681,O_Create Offer,2016/02/16 01:38:34.088,User_7,False
20932,Offer_1591864681,O_Created,2016/02/16 01:38:35.730,User_7,False
20933,Offer_1591864681,O_Sent (mail and online),2016/02/16 01:42:33.291,User_7,False
20934,Offer_1591864681,O_Cancelled,2016/03/17 16:00:44.965,User_1,False
20935,Offer_466513569,O_Create Offer,2016/02/16 01:39:28.525,User_18,False
20936,Offer_466513569,O_Created,2016/02/16 01:39:29.857,User_18,False
20937,Offer_466513569,O_Sent (mail and online),2016/02/16 01:40:37.141,User_18,False
20938,Offer_466513569,O_Returned,2016/02/23 18:27:59.835,User_118,False
20939,Offer_466513569,O_Cancelled,2016/02/29 18:45:36.762,User_75,False
20940,Offer_428727709,O_Create Offer,2016/02/16 01:40:21.425,User_18,True
20941,Offer_428727709,O_Created,2016/02/16 01:40:22.619,User_18,True
20942,Offer_428727709,O_Sent (mail and online),2016/02/16 01:40:37.106,User_18,True
20943,Offer_428727709,O_Cancelled,2016/02/29 18:45:36.750,User_75,True
20944,Offer_1349969929,O_Create Offer,2016/02/16 01:41:47.421,User_23,True
20945,Offer_1349969929,O_Created,2016/02/16 01:41:49.260,User_23,True
20946,Offer_1349969929,O_Sent (mail and online),2016/02/16 01:42:09.872,User_23,True
20947,Offer_1349969929,O_Returned,2016/02/25 18:56:46.234,User_118,True
20948,Offer_1349969929,O_Accepted,2016/02/27 00:09:30.941,User_115,True
20949,Offer_791570054,O_Create Offer,2016/02/16 01:42:27.350,User_28,True
20950,Offer_791570054,O_Created,2016/02/16 01:42:29.152,User_28,True
20951,Offer_791570054,O_Sent (mail and online),2016/02/16 01:42:44.876,User_28,True
20952,Offer_791570054,O_Cancelled,2016/03/17 16:01:00.254,User_1,True
20953,Offer_1981232210,O_Create Offer,2016/02/16 01:46:47.516,User_25,False
20954,Offer_1981232210,O_Created,2016/02/16 01:46:48.751,User_25,False
20955,Offer_1981232210,O_Sent (mail and online),2016/02/16 01:47:03.563,User_25,False
20956,Offer_1981232210,O_Returned,2016/02/19 17:42:32.198,User_116,False
20957,Offer_1981232210,O_Accepted,2016/02/23 20:52:12.996,User_115,False
20958,Offer_1538789453,O_Create Offer,2016/02/16 01:53:22.806,User_28,True
20959,Offer_1538789453,O_Created,2016/02/16 01:53:25.058,User_28,True
20960,Offer_1538789453,O_Sent (online only),2016/02/16 01:56:09.710,User_28,True
20961,Offer_1538789453,O_Cancelled,2016/02/22 15:50:55.988,User_113,True
20962,Offer_1681883248,O_Create Offer,2016/02/16 01:55:13.089,User_28,True
20963,Offer_1681883248,O_Created,2016/02/16 01:55:15.690,User_28,True
20964,Offer_1681883248,O_Sent (online only),2016/02/16 01:56:09.707,User_28,True
20965,Offer_1681883248,O_Cancelled,2016/02/22 15:50:55.979,User_113,True
20966,Offer_2124321633,O_Create Offer,2016/02/16 02:06:09.086,User_18,False
20967,Offer_2124321633,O_Created,2016/02/16 02:06:10.409,User_18,False
20968,Offer_2124321633,O_Sent (mail and online),2016/02/16 02:06:21.175,User_18,False
20969,Offer_2124321633,O_Returned,2016/02/29 18:23:01.292,User_112,False
20970,Offer_2124321633,O_Accepted,2016/03/04 00:06:19.824,User_68,False
20971,Offer_1906328070,O_Create Offer,2016/02/16 02:11:35.203,User_23,False
20972,Offer_1906328070,O_Created,2016/02/16 02:11:36.543,User_23,False
20973,Offer_1906328070,O_Sent (mail and online),2016/02/16 02:11:47.051,User_23,False
20974,Offer_1906328070,O_Cancelled,2016/03/17 16:01:10.352,User_1,False
